Sentiment,Headline
2,Tekla is defense business employs over NUMERIC persons and is located in Espoo Finland
2,Tekla is software solutions make customers core processes more effective in building and construction energy distribution infrastructure management and water supply
2,Tekla Structures NUMERIC is all about you and your team and compatible with the Windows NUMERIC operating system
2,Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room Aleksanterinkatu the same day at pm Light lunch will be served
2,Telecom has a foreign investment limit of but it appears that mobile VAS does not which means that Tecnomen can pick up as much as
2,TELECOMWORLDWIRE April TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday NUMERIC April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj
2,Teleste BK Optiflex amplifier products will be used in ongoing capacity upgrade of KDG is network to bidirectionality
2,Teleste expects to start the deliveries at the end of
2,Teleste has some NUMERIC offices worldwide and is listed on the Nordic Exchange in Helsinki
2,Teleste is hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions including HFC xDSL EttH and FttH
2,Teleste was set up in NUMERIC and is divided into Broadband Cable Networks and Video Networks business areas
1,On the other hand Montevideo said that having the two mills working in the area will generate jobs
1,On Wednesday he announced that the government would propose granting a licence for two reactors one to be built by Fennovoima and the other by TVO
2,TeliaSonera subsidiary the mobile operator EMT in Estonia has created a world first mobile identification service which makes it possible to vote via a mobile phone
2,Temporary layoffs in these units have already started
2,Teollisuuden Voima Oyj the Finnish utility known as TVO said it shortlisted Mitsubishi Heavy EUAPWR model along with reactors from Areva Toshiba Corp GE Hitachi Nuclear Energy and Korea Hydro Nuclear Power Co
2,Terms of the acquisition were not disclosed
2,Thanks to its extensive industry and operations experience Cybercom offers strategic and technological expertise to these markets telecom industry media public sector retail and banking and financial services
2,Thanks to the development of a system that enables it to trace the origin of all the palm oil that it uses it knows exactly where and how its palm oil has been produced
2,That address also happens to house Italian megamart Eataly meaning that Come on kids we are going to the Toy Building
2,The odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect St Petersburg is high street next to the Vosstaniya Square underground station in the immediate vicinity of Moscow Station
2,The square metre technology center is located near University of Tampere in central Tampere
2,The passenger ferry will have dimensions of length overall length between perpendiculars breadth and design draught
2,The Expo is a signature show in Dongguan which is supported by the Dongguan Municipal Government every year featuring computer accessories software communication and network products
2,The megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki is Raahe Works
2,The new Series shares will become subject to trading on the Helsinki Stock Exchange is Main List together with the old Series shares on July
2,The above mentioned shareholders will suggest that a monthly salary of EUR would be paid for the Board members outside the company
2,The acquired business main asset is a mobile authentication and signing solution branded as Tectia MobileID which provides authentication to web email SSLVPN MS SharePoint Tectia Secure Solutions and other applications and resources
2,The acquired plant has an annual capacity of some tonnes and most of its production is sold to domestic customers
2,The acquisition does not have to be from the frozen foods or fish sector as long as it has synergies with Lnnen Tehtaat is other businesses
2,The acquisition is expected to take place by the end of August
2,The acquisition is part of Ramirent is Central and Eastern European growth strategy
2,The acquisition is part of Suomen Helasto is strategy to expand the LukkoExpert Security chain Suomen Helasto CEO Kimmo Uusimaki said
2,The acquisition of AVC Systemhaus and the majority stake in Cableway will increase the number of Teleste personnel by
2,The acquisition price was not disclosed
2,The acquisition was financed with billion of debt arranged by Goldman Sachs Co
2,The addon order contains among others control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls
2,The address location is provided to a local controller preferably by wireless transmission which then uses the address location to access the appliance control module
2,The adjustment measures will be carried out in phases to secure the delivery capability
2,The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments
2,The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors
